VC:cf32204 BD:May 26 2016 SN:US4300161200001274
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  10/08/2023 12:48:08.527,   1.838286e+00,   0.000000e+00,   1.970733e+04,   0.000000e+00,   4.206015e+02,   0.000000e+00,   1.875242e+00,   0.000000e+00,   4.290570e+02,   0.000000e+00,   1.402430e+02,   0.000000e+00,   2.599467e+01,   0.000000e+00,   2.766624e+01,   0.000000e+00,   7.614984e+00,   0.000000e+00,   9.594978e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:09.503,   1.832135e+00,   0.000000e+00,   1.935762e+04,   0.000000e+00,   4.221872e+02,   0.000000e+00,   1.868301e+00,   0.000000e+00,   4.305210e+02,   0.000000e+00,   1.402176e+02,   0.000000e+00,   2.599588e+01,   0.000000e+00,   2.767091e+01,   0.000000e+00,   7.623931e+00,   0.000000e+00,   9.587708e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:10.481,   1.837782e+00,   0.000000e+00,   1.953198e+04,   0.000000e+00,   4.211821e+02,   0.000000e+00,   1.874393e+00,   0.000000e+00,   4.295725e+02,   0.000000e+00,   1.402212e+02,   0.000000e+00,   2.599581e+01,   0.000000e+00,   2.767529e+01,   0.000000e+00,   7.622159e+00,   0.000000e+00,   9.597049e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:11.458,   1.835825e+00,   0.000000e+00,   1.936935e+04,   0.000000e+00,   4.215070e+02,   0.000000e+00,   1.872086e+00,   0.000000e+00,   4.298326e+02,   0.000000e+00,   1.402405e+02,   0.000000e+00,   2.599623e+01,   0.000000e+00,   2.767856e+01,   0.000000e+00,   7.620835e+00,   0.000000e+00,   9.582665e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:12.434,   1.834358e+00,   0.000000e+00,   1.942906e+04,   0.000000e+00,   4.213402e+02,   0.000000e+00,   1.870704e+00,   0.000000e+00,   4.296886e+02,   0.000000e+00,   1.402168e+02,   0.000000e+00,   2.599771e+01,   0.000000e+00,   2.768288e+01,   0.000000e+00,   7.620679e+00,   0.000000e+00,   9.593748e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:13.412,   1.833164e+00,   0.000000e+00,   1.938065e+04,   0.000000e+00,   4.213483e+02,   0.000000e+00,   1.869394e+00,   0.000000e+00,   4.296757e+02,   0.000000e+00,   1.401868e+02,   0.000000e+00,   2.599763e+01,   0.000000e+00,   2.768848e+01,   0.000000e+00,   7.621056e+00,   0.000000e+00,   9.594349e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:14.388,   1.835185e+00,   0.000000e+00,   1.955068e+04,   0.000000e+00,   4.204878e+02,   0.000000e+00,   1.871779e+00,   0.000000e+00,   4.288725e+02,   0.000000e+00,   1.402361e+02,   0.000000e+00,   2.599806e+01,   0.000000e+00,   2.768986e+01,   0.000000e+00,   7.622553e+00,   0.000000e+00,   9.600817e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:15.364,   1.832529e+00,   0.000000e+00,   1.932042e+04,   0.000000e+00,   4.212969e+02,   0.000000e+00,   1.868632e+00,   0.000000e+00,   4.295969e+02,   0.000000e+00,   1.402164e+02,   0.000000e+00,   2.599839e+01,   0.000000e+00,   2.769364e+01,   0.000000e+00,   7.620028e+00,   0.000000e+00,   9.588664e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:16.343,   1.834097e+00,   0.000000e+00,   1.957948e+04,   0.000000e+00,   4.209676e+02,   0.000000e+00,   1.870725e+00,   0.000000e+00,   4.293746e+02,   0.000000e+00,   1.401856e+02,   0.000000e+00,   2.600002e+01,   0.000000e+00,   2.769932e+01,   0.000000e+00,   7.618306e+00,   0.000000e+00,   9.592377e+00,   0.000000e+00,              3,              0,       1 meters
  10/08/2023 12:48:17.319,   1.835097e+00,   0.000000e+00,   1.946097e+04,   0.000000e+00,   4.214218e+02,   0.000000e+00,   1.871519e+00,   0.000000e+00,   4.297859e+02,   0.000000e+00,   1.402310e+02,   0.000000e+00,   2.599962e+01,   0.000000e+00,   2.770032e+01,   0.000000e+00,   7.617312e+00,   0.000000e+00,   9.590587e+00,   0.000000e+00,              3,              0,       1 meters
